Frame,Distance1,Distance2,AngleChange1,AngleChange2,Distance_h1,Distance_h2,Distance_v1,Distance_v2
72,0.20105573394129528,0.14842154078270758,0.013709687606450352,-0.025354151776907783,0.11658188176157488,0.1711636937021789,0.2901535843201626,0.4448868616341723
73,0.00017263349150062197,0.000213623046875,2.6148698826521476e-05,-1.9826172689740857e-05,0.14800409992441643,0.00026074230179802034,0.004761416130780631,0.00032868437543545555
74,4.7216127680836255,9.533029628746597,0.687377079824517,-1.637152736355593,8.55922351473002,8.46109499657064,0.1836077994443348,0.13050840768732602
75,0.3055935860697873,0.06111813816997397,-0.03631595377275068,0.009214589147904842,0.2501721981190165,0.15725514643742694,0.156008189547084,0.27571823032256243
76,5.63606812977724,7.988951465359957,0.4967891262343781,-0.7426795162900652,0.21810652615337062,0.15059326193643938,0.06729238816264545,6.569660692224687
77,0.009412088147559197,0.1446793931086425,-0.0007683210737501728,-0.010623654592523492,0.15590905005000677,0.14311921638980177,0.09538296046666568,0.5882789241952502
78,0.05180777531422981,0.17407046794631884,0.0021989631939016378,-0.01606121966426712,0.1953031180035764,0.16700055564303246,0.16174082920800392,0.6581817193328512
79,0.0018802394776305375,0.11432880250324175,3.6301707209566736e-05,-0.017980780769230872,0.010201501904151498,0.127193589990266,0.0939733142352504,0.16109026722884848
80,0.21747507945981379,0.22767708648336302,0.03178459036168588,0.0016671192856358762,0.09018541242076225,0.08589596177957463,0.18534192401503352,0.13973388191996938
81,2.7131405139245355,2.8733523353621733,-0.2992416525216747,0.07502888503516981,0.0073000190218586196,0.07093632318974194,7.35877950514841,0.07054491836690212
82,0.7106248042157524,0.5201268197362765,-0.0691603079698,0.04429754860575121,0.21268799307693442,0.21104566352879495,0.49114197898781875,0.4340377630568647
83,0.16110128614482336,0.12005048931439959,0.0011548708061197002,-0.02104552744803218,0.2670996366027124,0.18978463496621142,0.34393210831914783,0.43396264355738395
84,0.15135640751999468,0.1248289256371628,0.008069037916480816,-0.02198916919077766,0.17050179364919396,0.07187796695431967,0.1960188439458439,0.40343767356721083
85,0.1967167914961931,0.16188995322180236,0.014193338503570532,-0.028638829814967393,0.23896354952431711,0.13412514470622316,0.3060913899424912,0.5284501408046929
86,0.1847652334487347,0.14848729916988582,-0.013433244360828694,0.024397401320080222,0.16518094662206856,0.146799638365864,0.2931922293703676,0.5136222996739388
87,0.1409566597486339,0.11681427730297111,-0.008034685210525631,0.01766396473632367,0.13077116598085242,0.10865866295546463,0.22493354841354102,0.3981108775920293
88,0.2796519563242796,0.23275147636766866,0.01735050460355012,-0.030244829935842935,0.13762798421813607,0.12241397927753897,0.31849518498477314,0.6896080972200066
89,3.09004727077919,2.9494464042726345,0.3379400128899911,0.020216997239397422,0.11514039571648405,0.10979945129942939,7.793338864116537,0.9956138670353366
90,0.24257838330585285,0.20434944030917482,0.004578998027978248,-0.036514980711267665,0.2933231054506573,0.32485222259314606,0.4709832460512637,1.425456692060163
91,0.0002516543960948279,0.0005627163365046928,-4.224862814573927e-06,-3.70498759509244e-05,0.007852689368008902,0.0024869485756688643,0.000213017627582449,0.22019580327375696
92,0.0004443426446094066,0.000518798828125,5.967038731402011e-05,-9.814768275223904e-06,0.015237900741664931,0.06709194291119375,0.0001324886702485066,0.08185931761714689
93,0.15338610798453822,0.07233528697397741,-0.012003041342153443,-0.010366798756356693,0.1909729690549196,0.12222835609556193,0.2669449226496898,0.3831496213994974
94,0.119132244878499,0.08135381906527128,-0.008674540068204764,-0.013042337629331782,0.15057416652187983,0.09474862716738357,0.20412106629690066,0.6436777098583731
95,0.22439704478573774,0.21947477749590985,-0.027944481661821983,0.03883779563326379,0.07669516086165083,0.09988149703244534,0.052185015232224324,0.06824737638279468
96,0.22242414356089102,0.2746641234713488,-0.023162602912934833,-0.04668623016516229,8.195790418096177,8.64859193834778,0.05154733382865955,0.08185861223320172
97,0.1079130733320104,0.1653264832847309,0.003616964832840924,-0.026133331160447654,0.16046104561697935,0.10407910292577903,0.15322091786820446,0.572419874865397
98,0.15805673301677578,0.20579204046232885,0.007706890977335266,-0.03263290406376095,0.21362505448624156,0.15498157878206587,0.259829832778569,0.5735124051858874
99,0.08592737745143057,0.10509049172643527,-0.009840191274627045,0.018786245469263912,0.13838737478032623,0.11159513894308759,0.18185386271179058,0.4978328619011706
100,0.0760062936699115,0.07556604054496342,-0.009366701536824616,0.01250957697475252,0.09811631076906116,0.0709736784714885,0.14358097276926124,0.3862927383014969
101,0.2284473496517108,0.24043845409397868,0.036859015922217374,-0.0009013332386731983,0.2738037721631292,0.10099528174220522,0.05122391851567781,0.18381828416325166
102,15.757683044326424,10.57952905177836,2.1490771435640825,1.6128309118293245,0.2247677534902254,0.08873481113456298,0.02420498130674013,6.46784514655694
103,2.2573152740387115,11.40398496582478,0.2420116012145848,2.0037910196050213,8.824405725599766,8.607772038010753,0.18634496200318518,0.35492037824667383
104,0.6896977220381856,0.2908555380967503,0.08614522073738645,-0.008692019118154285,0.24792925418859768,0.22660248707722583,0.24404434931393382,0.35942376365707684
105,1.3132676096632752,1.4605966733965554,0.16278614865831278,0.03133109246754772,0.1884498700823188,0.15870417616889376,0.14845561870620114,0.1760222584185179
106,0.08736399656463886,0.07112848800803531,-0.01282413225312996,-0.006805212763955528,0.3193138607804973,0.11082835284927246,0.1984405769837982,0.51506976736617
107,0.016100907632169877,0.1111075617323477,4.803556715280918e-05,0.018279990840808273,0.00013647875839232116,0.09675810744941735,0.11453466422198612,0.06776565485085712
108,0.013658926145099077,0.08014852639031717,-0.0012526560783360104,0.013351416793312813,0.00011003269273266568,0.09396466870669243,0.0767360468643536,0.03392286543979411
109,0.5538382173679539,0.5681226481505983,0.061471502837904514,-0.06811202988775983,0.16264128743975984,0.1075090271533459,0.2593167247878655,0.3956571508966332
110,2.0706720516792867,1.8672550941845616,0.21109833747424903,0.032922352531993854,0.23918836909313912,0.16035761618483654,7.729965613715563,10.174020729138544
111,0.25787659773051963,0.10755340586519575,-0.02590696874184279,0.010902673757689947,0.1714323694884821,0.12949274042854383,0.12329357541505735,0.5756593040667757
112,0.21928569221590774,0.08902272561840267,-0.02133889153433956,0.005687992592663746,0.10718419917949233,0.07691081185976664,0.07881935452709325,0.2892812468252752
113,0.08786629234028252,0.0626190735098031,-0.0030280680336973753,0.00866121059541309,0.15733384979623027,0.06101586609229837,0.23639332316660944,0.5827892571127851
114,0.0692207830832301,0.05782697760529277,-0.001954807292429109,0.0055345990708572665,0.11735738916917385,0.03757715285425674,0.11197430303979108,0.4152178435385709
115,0.2894012489628187,0.1675652964779082,0.017844522663112143,-0.02633683116632846,0.21436670617124925,0.09839700611492361,0.3524786702321535,0.7933763668432583
116,0.35623141625102295,0.17554328759028923,0.023868303549553743,-0.027306920278059577,0.3183866676380042,0.1545164290602142,0.27921329428119673,1.0695855620103663
117,3.277074946040927,3.1127096785827613,0.37451256331144916,0.02395183041834792,0.0,0.000152587890625,7.87691115720313,1.879902193043869
118,0.2686936452464104,0.11267964338460308,-0.020654409698236217,0.006880224531032177,0.28954512186936476,0.13883956991343133,0.38418026257757604,0.6892900057825133
119,0.12629931895845634,0.1040891423429569,-0.00040604054673754373,0.018366467560851304,0.054247903008188686,0.09198676921494847,0.23811499306503456,0.5864258320702778
120,0.10561539027837004,0.07780307365105057,-0.0012938574315653991,0.013959929550671818,0.17663671233590267,0.09255854162088743,0.14598406080318446,0.4817081530924559
121,0.20500422463192713,0.120731257274367,0.022387027419056457,-0.01776249954148485,0.1991722132052301,0.04208279968936847,0.17992990148731258,0.34452886018335094
122,0.2447306408127514,0.15043078852299854,0.02502568083800363,-0.02451860847782017,0.2828664751866997,0.0885091896192432,0.25375182345533354,0.5180587696084259
123,0.05169155270095866,0.11491437300774263,0.00858685512472345,-0.020058829473825906,0.2417785668413433,0.22524186519165626,0.04204712091258479,0.7714290381757678
124,0.094348980809475,0.12260466921567485,0.01288598518110436,0.013608625380524668,0.12880401097055966,0.00018310546875,0.0008677744575853382,0.005454029980960719
125,10.918257987570572,7.788772894479076,1.513612431650228,1.2412908006371988,8.342963424998928,8.399450493921936,0.17212395627474794,6.212853374027752
126,0.4573537430487673,0.33358800383941184,-0.04672764519100673,0.028964783311737956,0.29531313981890117,0.12383401477657457,0.13012774268844782,0.7310156203075595
127,0.000732421875,0.0005830375114301391,-5.163695530486765e-05,4.097924984170571e-05,0.09786431558767618,0.01470997916334895,0.1167432959790294,0.0920864165266042
128,0.0002729575167846423,0.000335693359375,-3.601932958493471e-05,-2.9197355949872467e-05,0.059010517566950416,0.008881454165968947,0.02504046117505208,0.039276490583975025
129,0.2222909775472707,0.13294412948105355,0.02052297391458152,-0.013355379620659401,0.262812024818018,0.06045081609485867,0.09878609450517419,0.4934963806274706
130,0.25324095348391124,0.16369599606162752,0.019767277198635042,-0.020090052113539515,0.3068587156299667,0.09792109339511527,0.31416169659551474,0.6001484867230451
131,0.36335970943995727,0.30568783335530086,0.06148979847809351,-0.007170709086504004,0.08472693764624198,0.010701187960909724,0.20300649318424696,0.3698247242197068
132,2.123599225356393,9.786759721460939,0.26397843900725954,1.7404915025374623,8.003155992728422,8.525079006221993,0.13360791600563493,0.26885263041402596
133,0.3538624658510667,0.23240124787231664,-0.021399720654923134,0.021766405906571085,0.415323550390879,0.2443401360703736,0.1267266389825876,0.2015084811578043
134,0.10264313275796726,0.015382796876975942,-0.010013976036442196,-0.0024476876166163643,0.17710399974579846,0.08387893889369746,0.0474004458342975,0.20067854454946765
135,0.12451448624471097,0.025576734707798095,-0.0071215371989702195,-0.003171232770847622,0.2297057193225301,0.11728924467026527,0.08806774933402861,0.3261164315437021
136,0.1117172801314541,0.08630220554878791,0.008300584728036638,-0.01499105810083518,0.08790910314655066,0.00825132333733593,0.4606789758421295,0.19423650948860915
137,0.15047150455857142,0.12229471561372149,0.01495749844899574,-0.02159046299283694,0.1186079091200225,3.0517578125e-05,0.00016257280225646998,0.2851075496630832
138,0.1435561926107588,0.12163708294566762,-0.013383597251954414,0.02134314055712458,0.1489049709351195,0.018005293506519804,0.2630308635937892,0.23449936587130002
139,0.10962724549506793,0.08555109218323009,-0.0077895029412044375,0.01468787610150458,0.10776993975713497,0.004762698040746925,0.208615285162707,0.1808316252740568
140,0.12705660783922879,0.23559590077762516,0.009803839887407798,-0.04057539747649494,0.012161321891111855,0.05242163145005889,0.08037354485043677,0.36727484212125056
141,0.8964766063644465,3.178550004181311,-0.10254181393967005,-0.5467812490701132,0.008912439119925564,0.025201995466005073,7.732863219186766,7.307604206404524
142,0.08346336124696241,0.1922038087864472,0.007041201274409719,-0.033596188039245946,0.09852397692714711,0.05165948164270456,0.16255382016663625,0.564899004479995
143,0.13189431769908608,0.17270840896962178,0.013917980035431127,-0.003583576735598253,0.13058106162564717,0.07131665492720937,0.28648146963025656,0.6671563835838985
144,0.08513914251410741,0.042969140137721934,-0.005751150678417139,0.005746246009210545,0.12502588436228318,0.05369775783787895,0.03373538267604121,0.3308418512488951
145,0.04704650656797537,0.03343311762389947,-0.0028236417389452895,-0.00030001354070570223,0.09585374540479476,0.026001048199908647,0.1810749697554586,0.19779508185573944
146,0.14849892399459086,0.054647644029028136,-0.0036330032186465138,0.005068873085683061,0.11285128468960917,0.02689014277117234,0.14100650296029218,0.3704341698608366
147,3.8572086193191413,3.6998900581832705,0.4115034901017102,0.0775398059618275,0.04870529939070641,0.02964983357596691,7.819972774511091,1.7886152166426526
148,0.01787111042626442,0.15107946121697238,-0.002638088422920377,-0.00985426211631228,0.09917832117841065,0.1090707634798411,0.1919967146346521,0.4513578692092945
149,0.05569363527933642,0.1545538030700415,0.0013874544967294367,-0.00933698764214427,0.1550572287560332,0.12190840474243497,0.27176873416951225,0.5805701824350966
150,0.0273952680004857,8.631674575031098e-05,0.003692018909443418,4.506469914848267e-06,0.002198325007745606,0.00012582719804741396,0.00021219628577186296,0.012062128249058227
151,0.011663465429662564,6.823937919616058e-05,0.0014836720335764033,7.101762154600261e-06,0.08955413849506022,3.0517578125e-05,0.003979597792365093,0.011603905283907909
152,0.1478339649648014,0.07486830239957089,-0.006336387131091193,0.010352674653423998,0.15878593857004317,0.13515026376951123,0.3790029460634162,0.4862515684178512
153,0.11037142752031749,0.05788393021816168,-0.0007258721251296808,0.0064803730008473285,0.10549949268585192,0.11741530608142325,0.13346177993194136,0.35336454334987305
154,10.899605777292697,7.384071903944011,1.5545823829483219,1.1949888918832106,8.117398593615839,8.619242081746284,0.2949668942136333,5.713218090094789
155,0.10548112937896391,0.23679004797789727,-0.002686005696008252,-0.011636743096760575,0.22353544364367434,0.0917472096273521,0.3310384508141789,0.5435322232252764
156,0.06308593868102082,0.0002516543960948279,-0.004755182878078546,-2.944171045994026e-05,0.13237754338534435,0.08894261104349602,0.0008359759140324068,0.20345222268982213
157,0.045011224207850725,0.059634377471887,-7.114442653990358e-06,0.009769337446803153,0.10875023212216257,0.06813940350916657,0.24171404844243202,0.16883622765680525
158,0.06864414844461555,0.03184853988875796,-0.005701265841053734,0.00491220493245875,0.12755642739125264,0.06967654985732238,0.10226031068675687,0.27155803120341554
159,0.04168325828979939,0.026812779569613303,0.0003980630556536007,0.003414879702253875,0.07894187278936256,0.04633002581243045,0.10377187440845329,0.19201335188825253
160,0.029976713461019832,0.00011003269273266568,-0.001104234736062571,1.7102195131243537e-05,0.029705503927340983,0.09357078131100988,6.394597860046467e-05,0.007081130377086512
161,0.044311691578107305,0.09385758921983689,0.003359398937666558,-0.0012606196670818576,0.21128168988531165,0.10667494406782481,0.14481078795128832,0.36560474323335423
162,0.17405836523339765,0.33848614665361393,0.022267895094747615,-0.054553095835059025,0.105874521678049,0.32232969543033413,0.11841146205627769,0.20756832671092298
163,0.22332957168662465,6.67741760375357,0.029992055967490692,1.1647618870406455,8.431183912702275,8.431288303130236,0.14428156275867451,0.24562503440992586
164,0.08503625534814382,0.08019799471874199,-0.005943676008361976,0.014246138137056896,0.13707754194882887,0.09084106536352213,0.009310084413607278,0.19516390870202271
165,0.05183422997083479,0.048067849706051345,-0.003986772040837625,0.008538004001310412,0.11102160704117583,0.07080852203146648,0.18101498933542887,0.1559461022490744
166,0.10995960675208447,0.17481501245108175,0.0042291088839912835,0.030060717753567674,0.07470239986449925,0.09432189572320823,0.12301861063720822,0.14524321852872038
167,0.22749928302704314,0.00020471813758848173,-0.03753960567595649,2.2214010604172896e-05,0.07992723833846549,0.08835176188036345,0.08068791180425998,0.08691794140336002
168,0.19879813764429466,0.14964804996070877,0.021849908529688412,-0.026031356208210128,0.10728614208046983,0.05452855889148128,0.10868405289808851,0.29608866428043745
169,0.2414623679824289,0.16108260094868698,0.025441069337929632,-0.028193029929811465,0.12750510381436153,0.06782914656138052,0.07996598195280324,0.3637410863213513
170,2.4754034181986326,2.624344426878046,0.21365553402812268,0.036350755021690453,0.004012684387355553,0.06397818651885331,7.635868838414689,7.107012367925839
171,0.14788338483769903,0.17863897792621072,-0.0012877366560302421,0.004155714725308799,0.0021250842722843853,0.037435018843296676,0.13486278855059444,0.45151982369764215
172,0.10151766741193652,0.15314461426744228,-0.004567318489638049,0.020027243837508278,0.27332266882730805,0.1862412560093736,0.33325452176962567,0.9633970205747227
173,0.05538509131419661,0.12415488853759489,-0.0002248918732451168,0.015435483679559688,0.22836845296707678,0.1436956323559848,0.21729441942637645,0.1378595441419214
174,0.18119647987024876,0.09751835146770421,0.013844441077919297,-0.011925332819885814,0.23999978257022883,0.1513644310484907,0.1793027649606604,0.28372326145141974
175,0.27335969635453133,0.10613360831840174,0.026459399657278084,-0.014124771253209401,0.283248623119995,0.1842227974334601,0.28354900345612166,0.5435130320963246
176,0.11037600086315674,0.07446409756041909,-0.018338146982771347,0.011405638379951868,0.034962610918625354,0.0072526615124574945,0.30786477449850147,0.950720560523841
177,1.0917283584305115,0.8308254899736156,0.1391690585259693,-0.023581019281220413,0.006042172202521769,0.027062536777004424,1.4956683235385055,0.9717506037764935
178,2.133821535190732,2.3100694121125804,0.2368954391986715,0.047171616156931565,0.12524988112948443,0.07825392575516756,6.458543102001879,0.9008688659935512
179,0.23898372131288184,0.1867185141749469,-0.034236869097992936,0.0231775523404095,0.062017966128462984,0.07944063230029572,0.1065607359021442,0.2500571021789577
180,0.17084267932827785,0.12170148443011809,-0.025308911510959594,0.015514681943895567,0.050606389863653775,0.04416770821556333,0.038266291549858396,0.07986085771898253
181,0.10085534617372496,0.10432129549026023,0.013678899660135916,-0.018044462906197618,0.023802145882043657,0.07921293447994479,0.15294976472795224,0.23487464575920983
182,0.14928605324386632,0.1424760747209773,0.019123931374277144,-0.02565142857882994,0.08361738441270883,0.08109361219486295,0.20724185219896923,0.4751457707504889
183,0.06474561504112246,0.004920527712784331,0.010554285111437097,0.00015305232653080433,0.07044100277517071,0.06574322178934248,0.00118216385025522,0.11054504783926623
